ANALYTE,category,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_allylic_oxid,fr_amide,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_ketone,fr_ketone_Topliss,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_quatN,fr_unbrch_alkane
DG(15:0/17:1(9Z)/0:0)[iso2],Glycerolipids [GL],12.08982129,-0.766801365,12.08982129,0.063901647,0.051318188,566.908,500.38,566.4910252,236,0.305765415,-0.461628653,0.461628653,0.305765415,0.55,0.925,1.35,3.570797808,574.1281967,29.35946781,26.61124744,26.61124744,19.63375892,17.24474858,17.24474858,11.59727756,11.59727756,7.559117802,7.559117802,4.900501015,4.900501015,-1.36,364221516.7,38.64,32.15831264,29.61853436,247.8020483,14.5802533,6.606881965,6.103966388,0,0,11.93861058,9.589074368,0,0,0,141.5743038,38.52492974,12.84164325,6.606881965,24.16932767,11.93861058,0,0,186.892803,13.21376393,12.15204021,0,0,0,0,36.36286829,19.06280028,0,180.7888366,12.15204021,0,72.83,6.103966388,14.69560176,25.1523745,12.84164325,44.94575136,109.1539676,0,0,25.99951461,9.473725908,10.54627904,24.09179049,9.496816171,0,-0.595995118,0,34.01696226,4.110813836,0,0.885714286,40,1,5,0,0,0,0,0,0,5,1,5,31,0,0,0,0,10.1723,168.4548,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,19
DG(14:0/18:1(9Z)/0:0)[iso2],Glycerolipids [GL],12.09262705,-0.766755481,12.09262705,0.064008455,0.051318188,566.908,500.38,566.4910252,236,0.305765415,-0.461628653,0.461628653,0.305765415,0.55,0.925,1.35,3.570364118,574.1281967,29.35946781,26.61124744,26.61124744,19.63375892,17.24474858,17.24474858,11.59727756,11.59727756,7.559117802,7.559117802,4.900501015,4.900501015,-1.36,364220434.5,38.64,32.15831264,29.61853436,247.8020483,14.5802533,6.606881965,6.103966388,0,0,11.93861058,9.589074368,0,0,0,141.5743038,38.52492974,12.84164325,6.606881965,24.16932767,11.93861058,0,0,186.892803,13.21376393,12.15204021,0,0,0,0,36.36286829,19.06280028,0,180.7888366,12.15204021,0,72.83,6.103966388,14.69560176,25.1523745,12.84164325,44.94575136,109.1539676,0,0,25.99951461,9.473725908,10.5424304,24.08246851,9.494829379,0,-0.59651213,0,34.03251622,4.110934295,0,0.885714286,40,1,5,0,0,0,0,0,0,5,1,5,31,0,0,0,0,10.1723,168.4548,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,19
DG(16:1(9Z)/16:1(9Z)/0:0),Glycerolipids [GL],12.07994811,-0.773232167,12.07994811,0.071454248,0.053366219,564.892,500.38,564.4753751,234,0.305765415,-0.461628653,0.461628653,0.305765415,0.55,0.925,1.35,3.607446281,612.9021459,29.35946781,26.35173441,26.35173441,19.63375892,16.89457849,16.89457849,11.23181878,11.23181878,7.217366093,7.217366093,4.599920499,4.599920499,-1.62,364220887.7,38.38,31.90165859,29.36479195,247.1124453,14.5802533,6.606881965,6.103966388,0,0,11.93861058,9.589074368,0,0,0,115.2014143,64.20821623,12.84164325,6.606881965,24.16932767,11.93861058,0,0,174.0511597,13.21376393,24.30408043,0,0,0,0,36.36286829,19.06280028,0,167.9471933,24.30408043,0,72.83,6.103966388,14.69560176,25.1523745,12.84164325,51.36657298,89.89150272,0,0,38.15155483,9.473725908,10.53290459,24.08155438,9.492042928,0,-0.611771724,0,35.09657045,4.075366047,0,0.828571429,40,1,5,0,0,0,0,0,0,5,1,5,30,0,0,0,0,9.9483,168.3608,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,16
DG(15:1(9Z)/17:1(9Z)/0:0)[iso2],Glycerolipids [GL],12.08564595,-0.773232167,12.08564595,0.0715061,0.053366219,564.892,500.38,564.4753751,234,0.305765415,-0.461628653,0.461628653,0.305765415,0.55,0.925,1.4,3.606144758,612.9021459,29.35946781,26.35173441,26.35173441,19.63375892,16.89457849,16.89457849,11.23181878,11.23181878,7.217366093,7.217366093,4.599920499,4.599920499,-1.62,364221516.7,38.38,31.90165859,29.36479195,247.1124453,14.5802533,6.606881965,6.103966388,0,0,11.93861058,9.589074368,0,0,0,115.2014143,64.20821623,12.84164325,6.606881965,24.16932767,11.93861058,0,0,174.0511597,13.21376393,24.30408043,0,0,0,0,36.36286829,19.06280028,0,167.9471933,24.30408043,0,72.83,6.103966388,14.69560176,25.1523745,12.84164325,51.36657298,89.89150272,0,0,38.15155483,9.473725908,10.5316372,24.07848291,9.492042928,0,-0.6119412,0,35.10391386,4.072530965,0,0.828571429,40,1,5,0,0,0,0,0,0,5,1,5,30,0,0,0,0,9.9483,168.3608,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,16
DG(14:1(9Z)/18:1(9Z)/0:0)[iso2],Glycerolipids [GL],12.0884517,-0.773186283,12.0884517,0.071612908,0.053366219,564.892,500.38,564.4753751,234,0.305765415,-0.461628653,0.461628653,0.305765415,0.55,0.95,1.425,3.599805189,612.9021459,29.35946781,26.35173441,26.35173441,19.63375892,16.89457849,16.89457849,11.23181878,11.23181878,7.217366093,7.217366093,4.586483772,4.586483772,-1.62,364220434.5,38.38,31.90165859,29.36479195,247.1124453,14.5802533,6.606881965,6.103966388,0,0,11.93861058,9.589074368,0,0,0,121.6222359,57.78739461,12.84164325,6.606881965,24.16932767,11.93861058,0,0,174.0511597,13.21376393,24.30408043,0,0,0,0,36.36286829,19.06280028,0,167.9471933,24.30408043,0,72.83,6.103966388,14.69560176,25.1523745,12.84164325,51.36657298,89.89150272,0,0,38.15155483,9.473725908,10.52778857,24.06916093,9.490056136,0,-0.612458212,0,35.12919647,4.06292278,0,0.828571429,40,1,5,0,0,0,0,0,0,5,1,5,30,0,0,0,0,9.9483,168.3608,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,16
"DG(12:0/20:2(11Z,14Z)/0:0)[iso2]",Glycerolipids [GL],12.08834737,-0.768113571,12.08834737,0.066033497,0.053366219,564.892,500.38,564.4753751,234,0.305765415,-0.461628653,0.461628653,0.305765415,0.575,1,1.525,3.579731999,612.9021459,29.35946781,26.35173441,26.35173441,19.63375892,16.89457849,16.89457849,11.24372417,11.24372417,7.247949996,7.247949996,4.641188439,4.641188439,-1.62,364217448.6,38.38,31.90165859,29.36479195,247.1124453,14.5802533,6.606881965,6.103966388,0,0,11.93861058,9.589074368,0,0,0,134.4638792,44.94575136,12.84164325,6.606881965,24.16932767,11.93861058,0,0,174.0511597,13.21376393,24.30408043,0,0,0,0,36.36286829,19.06280028,0,167.9471933,24.30408043,0,72.83,6.103966388,14.69560176,25.1523745,12.84164325,51.36657298,89.89150272,0,0,38.15155483,9.473725908,10.52323433,24.04052956,9.483020174,0,-0.601468141,0,35.15026986,4.071080883,0,0.828571429,40,1,5,0,0,0,0,0,0,5,1,5,30,0,0,0,0,9.9483,168.3608,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,16
"DG(15:0/17:2(9Z,12Z)/0:0)[iso2]",Glycerolipids [GL],12.08431169,-0.771574608,12.08431169,0.068076994,0.053366219,564.892,500.38,564.4753751,234,0.305765415,-0.461628653,0.461628653,0.305765415,0.575,1.025,1.55,3.600289466,612.9021459,29.35946781,26.35173441,26.35173441,19.63375892,16.89457849,16.89457849,11.24372417,11.24372417,7.247949996,7.247949996,4.627751712,4.627751712,-1.62,364221516.7,38.38,31.90165859,29.36479195,247.1124453,14.5802533,6.606881965,6.103966388,0,0,11.93861058,9.589074368,0,0,0,140.8847008,38.52492974,12.84164325,6.606881965,24.16932767,11.93861058,0,0,174.0511597,13.21376393,24.30408043,0,0,0,0,36.36286829,19.06280028,0,167.9471933,24.30408043,0,72.83,6.103966388,14.69560176,25.1523745,12.84164325,51.36657298,89.89150272,0,0,38.15155483,9.473725908,10.53708621,24.08335263,9.493132942,0,-0.605699234,0,35.09122844,4.06756568,0,0.828571429,40,1,5,0,0,0,0,0,0,5,1,5,30,0,0,0,0,9.9483,168.3608,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,16
"DG(14:0/18:2(9Z,12Z)/0:0)[iso2]",Glycerolipids [GL],12.08711745,-0.771528723,12.08711745,0.068183802,0.053366219,564.892,500.38,564.4753751,234,0.305765415,-0.461628653,0.461628653,0.305765415,0.575,1,1.525,3.605741662,612.9021459,29.35946781,26.35173441,26.35173441,19.63375892,16.89457849,16.89457849,11.24372417,11.24372417,7.247949996,7.247949996,4.641188439,4.641188439,-1.62,364220434.5,38.38,31.90165859,29.36479195,247.1124453,14.5802533,6.606881965,6.103966388,0,0,11.93861058,9.589074368,0,0,0,134.4638792,44.94575136,12.84164325,6.606881965,24.16932767,11.93861058,0,0,174.0511597,13.21376393,24.30408043,0,0,0,0,36.36286829,19.06280028,0,167.9471933,24.30408043,0,72.83,6.103966388,14.69560176,25.1523745,12.84164325,51.36657298,89.89150272,0,0,38.15155483,9.473725908,10.53323757,24.07403065,9.49114615,0,-0.606216246,0,35.09705376,4.077414784,0,0.828571429,40,1,5,0,0,0,0,0,0,5,1,5,30,0,0,0,0,9.9483,168.3608,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,16
"DG(15:1(9Z)/17:2(9Z,12Z)/0:0)[iso2]",Glycerolipids [GL],12.08013635,-0.77800541,12.08013635,0.075681448,0.055783982,562.876,500.38,562.4597251,232,0.305765415,-0.461628653,0.461628653,0.305765415,0.575,1.025,1.575,3.63613239,652.166329,29.35946781,26.09222139,26.09222139,19.63375892,16.54440841,16.54440841,10.87826539,10.87826539,6.906198286,6.906198286,4.327171196,4.327171196,-1.88,364221516.7,38.12,31.64504799,29.11113001,246.4228422,14.5802533,6.606881965,6.103966388,0,0,11.93861058,9.589074368,0,0,0,114.5118113,64.20821623,12.84164325,6.606881965,24.16932767,11.93861058,0,0,161.2095165,13.21376393,36.45612064,0,0,0,0,36.36286829,19.06280028,0,155.1055501,36.45612064,0,72.83,6.103966388,14.69560176,25.1523745,12.84164325,64.20821623,64.20821623,0,0,50.30359504,9.473725908,10.52244437,24.07004506,9.488359699,0,-0.621645316,0,36.17818004,4.029282809,0,0.771428571,40,1,5,0,0,0,0,0,0,5,1,5,29,0,0,0,0,9.7243,168.2668,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,6,0,0,0,0,2,2,0,0,0,0,0,0,0,0,13
"DG(14:1(9Z)/18:2(9Z,12Z)/0:0)[iso2]",Glycerolipids [GL],12.0829421,-0.777959526,12.0829421,0.075788256,0.055783982,562.876,500.38,562.4597251,232,0.305765415,-0.461628653,0.461628653,0.305765415,0.575,1.025,1.575,3.63567826,652.166329,29.35946781,26.09222139,26.09222139,19.63375892,16.54440841,16.54440841,10.87826539,10.87826539,6.906198286,6.906198286,4.327171196,4.327171196,-1.88,364220434.5,38.12,31.64504799,29.11113001,246.4228422,14.5802533,6.606881965,6.103966388,0,0,11.93861058,9.589074368,0,0,0,114.5118113,64.20821623,12.84164325,6.606881965,24.16932767,11.93861058,0,0,161.2095165,13.21376393,36.45612064,0,0,0,0,36.36286829,19.06280028,0,155.1055501,36.45612064,0,72.83,6.103966388,14.69560176,25.1523745,12.84164325,64.20821623,64.20821623,0,0,50.30359504,9.473725908,10.51859574,24.06072308,9.486372908,0,-0.622162328,0,36.19373401,4.029403268,0,0.771428571,40,1,5,0,0,0,0,0,0,5,1,5,29,0,0,0,0,9.7243,168.2668,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,6,0,0,0,0,2,2,0,0,0,0,0,0,0,0,13
"DG(12:0/20:3(8Z,11Z,14Z)/0:0)[iso2]",Glycerolipids [GL],12.07717454,-0.777245803,12.07717454,0.073637951,0.055783982,562.876,500.38,562.4597251,232,0.305765415,-0.461628653,0.461628653,0.305765415,0.575,1,1.55,3.648344122,652.166329,29.35946781,26.09222139,26.09222139,19.63375892,16.54440841,16.54440841,10.89017077,10.89017077,6.93678219,6.93678219,4.381875863,4.381875863,-1.88,364217448.6,38.12,31.64504799,29.11113001,246.4228422,14.5802533,6.606881965,6.103966388,0,0,11.93861058,9.589074368,0,0,0,127.3534545,51.36657298,12.84164325,6.606881965,24.16932767,11.93861058,0,0,161.2095165,13.21376393,36.45612064,0,0,0,0,36.36286829,19.06280028,0,155.1055501,36.45612064,0,72.83,6.103966388,14.69560176,25.1523745,12.84164325,64.20821623,64.20821623,0,0,50.30359504,9.473725908,10.50563069,24.02458347,9.476589372,0,-0.620963081,0,36.2330531,4.047773118,0,0.771428571,40,1,5,0,0,0,0,0,0,5,1,5,29,0,0,0,0,9.7243,168.2668,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,6,0,0,0,0,2,2,0,0,0,0,0,0,0,0,13
"DG(14:0/18:3(9Z,12Z,15Z)/0:0)[iso2]",Glycerolipids [GL],12.08343422,-0.774802037,12.08343422,0.071112053,0.055783982,562.876,500.38,562.4597251,232,0.305765415,-0.461628653,0.461628653,0.305765415,0.6,1.075,1.625,3.623491694,652.166329,29.35946781,26.09222139,26.09222139,19.63375892,16.54440841,16.54440841,10.86329732,10.86329732,6.948140247,6.948140247,4.448832788,4.448832788,-1.88,364220434.5,38.12,31.64504799,29.11113001,246.4228422,14.5802533,6.606881965,6.103966388,0,0,11.93861058,9.589074368,0,0,0,133.7742761,44.94575136,12.84164325,6.606881965,24.16932767,11.93861058,0,0,161.2095165,13.21376393,36.45612064,0,0,0,0,36.36286829,19.06280028,0,155.1055501,36.45612064,0,72.83,6.103966388,14.69560176,25.1523745,12.84164325,70.62903785,57.78739461,0,0,50.30359504,9.473725908,10.5269193,24.06818058,9.488511109,0,-0.61277538,0,36.21197,3.983861062,0,0.771428571,40,1,5,0,0,0,0,0,0,5,1,5,29,0,0,0,0,9.7243,168.2668,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,6,0,0,0,0,2,2,0,0,0,0,0,0,0,0,14
DG(17:0/17:0/0:0),Glycerolipids [GL],12.12090274,-0.759782049,12.12090274,0.057125782,0.059058702,596.978,524.402,596.5379754,250,0.305765415,-0.461628653,0.461628653,0.305765415,0.452380952,0.738095238,1.047619048,3.508915275,564.3594815,30.77368137,28.28497402,28.28497402,20.63375892,18.59491867,18.59491867,12.66984311,12.66984311,8.400869512,8.400869512,5.554634922,5.554634922,-1.1,965075591.7,40.9,34.39094047,31.82731301,261.2215356,14.5802533,6.606881965,6.103966388,0,0,11.93861058,9.589074368,0,0,0,180.7888366,12.84164325,12.84164325,6.606881965,24.16932767,11.93861058,0,0,212.5760895,13.21376393,0,0,0,0,0,36.36286829,19.06280028,0,206.4721231,0,0,72.83,6.103966388,14.69560176,25.1523745,12.84164325,32.10410811,147.6788973,0,0,13.8474744,9.473725908,10.58421044,24.16346365,9.522044316,0,-0.577389951,0,35.82309396,4.15124425,0,0.945945946,42,1,5,0,0,0,0,0,0,5,1,5,34,0,0,0,0,11.1765,177.7828,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,24
DG(12:0/22:0/0:0)[iso2],Glycerolipids [GL],12.12090274,-0.759360152,12.12090274,0.057841761,0.059058702,596.978,524.402,596.5379754,250,0.305765415,-0.461628653,0.461628653,0.305765415,0.452380952,0.738095238,1.047619048,3.466232532,564.3594815,30.77368137,28.28497402,28.28497402,20.63375892,18.59491867,18.59491867,12.66984311,12.66984311,8.400869512,8.400869512,5.554634922,5.554634922,-1.1,965065969.7,40.9,34.39094047,31.82731301,261.2215356,14.5802533,6.606881965,6.103966388,0,0,11.93861058,9.589074368,0,0,0,180.7888366,12.84164325,12.84164325,6.606881965,24.16932767,11.93861058,0,0,212.5760895,13.21376393,0,0,0,0,0,36.36286829,19.06280028,0,206.4721231,0,0,72.83,6.103966388,14.69560176,25.1523745,12.84164325,38.52492974,141.2580757,0,0,13.8474744,9.473725908,10.55533262,24.0934038,9.504108988,0,-0.581243649,0,35.96332269,4.131742207,0,0.945945946,42,1,5,0,0,0,0,0,0,5,1,5,34,0,0,0,0,11.1765,177.7828,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,24
DG(16:0/18:0/0:0)[iso2],Glycerolipids [GL],12.12581151,-0.759782049,12.12581151,0.057167737,0.059058702,596.978,524.402,596.5379754,250,0.305765415,-0.461628653,0.461628653,0.305765415,0.452380952,0.738095238,1.047619048,3.507950524,564.3594815,30.77368137,28.28497402,28.28497402,20.63375892,18.59491867,18.59491867,12.66984311,12.66984311,8.400869512,8.400869512,5.554634922,5.554634922,-1.1,965074918.8,40.9,34.39094047,31.82731301,261.2215356,14.5802533,6.606881965,6.103966388,0,0,11.93861058,9.589074368,0,0,0,180.7888366,12.84164325,12.84164325,6.606881965,24.16932767,11.93861058,0,0,212.5760895,13.21376393,0,0,0,0,0,36.36286829,19.06280028,0,206.4721231,0,0,72.83,6.103966388,14.69560176,25.1523745,12.84164325,32.10410811,147.6788973,0,0,13.8474744,9.473725908,10.58313064,24.16083595,9.522044316,0,-0.57753052,0,35.82757195,4.150614331,0,0.945945946,42,1,5,0,0,0,0,0,0,5,1,5,34,0,0,0,0,11.1765,177.7828,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,24
DG(18:0/16:0/0:0),Glycerolipids [GL],12.11336628,-0.759740252,12.11336628,0.057125782,0.059058702,596.978,524.402,596.5379754,250,0.305765415,-0.461628653,0.461628653,0.305765415,0.452380952,0.738095238,1.047619048,3.505944459,564.3594815,30.77368137,28.28497402,28.28497402,20.63375892,18.59491867,18.59491867,12.66984311,12.66984311,8.400869512,8.400869512,5.554634922,5.554634922,-1.1,965074902.3,40.9,34.39094047,31.82731301,261.2215356,14.5802533,6.606881965,6.103966388,0,0,11.93861058,9.589074368,0,0,0,180.7888366,12.84164325,12.84164325,6.606881965,24.16932767,11.93861058,0,0,212.5760895,13.21376393,0,0,0,0,0,36.36286829,19.06280028,0,206.4721231,0,0,72.83,6.103966388,14.69560176,25.1523745,12.84164325,32.10410811,147.6788973,0,0,13.8474744,9.473725908,10.58313064,24.16083595,9.520318515,0,-0.57753052,0,35.82946849,4.150443592,0,0.945945946,42,1,5,0,0,0,0,0,0,5,1,5,34,0,0,0,0,11.1765,177.7828,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,24
DG(15:0/19:0/0:0)[iso2],Glycerolipids [GL],12.12823219,-0.759740252,12.12823219,0.057253902,0.059058702,596.978,524.402,596.5379754,250,0.305765415,-0.461628653,0.461628653,0.305765415,0.452380952,0.738095238,1.047619048,3.50306836,564.3594815,30.77368137,28.28497402,28.28497402,20.63375892,18.59491867,18.59491867,12.66984311,12.66984311,8.400869512,8.400869512,5.554634922,5.554634922,-1.1,965076082.4,40.9,34.39094047,31.82731301,261.2215356,14.5802533,6.606881965,6.103966388,0,0,11.93861058,9.589074368,0,0,0,180.7888366,12.84164325,12.84164325,6.606881965,24.16932767,11.93861058,0,0,212.5760895,13.21376393,0,0,0,0,0,36.36286829,19.06280028,0,206.4721231,0,0,72.83,6.103966388,14.69560176,25.1523745,12.84164325,32.10410811,147.6788973,0,0,13.8474744,9.473725908,10.5798558,24.15287052,9.520318515,0,-0.577958476,0,35.84306194,4.148518364,0,0.945945946,42,1,5,0,0,0,0,0,0,5,1,5,34,0,0,0,0,11.1765,177.7828,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,24
DG(14:0/20:0/0:0)[iso2],Glycerolipids [GL],12.12823219,-0.759656367,12.12823219,0.057389045,0.059058702,596.978,524.402,596.5379754,250,0.305765415,-0.461628653,0.461628653,0.305765415,0.452380952,0.738095238,1.047619048,3.494365021,564.3594815,30.77368137,28.28497402,28.28497402,20.63375892,18.59491867,18.59491867,12.66984311,12.66984311,8.400869512,8.400869512,5.554634922,5.554634922,-1.1,965073552.7,40.9,34.39094047,31.82731301,261.2215356,14.5802533,6.606881965,6.103966388,0,0,11.93861058,9.589074368,0,0,0,180.7888366,12.84164325,12.84164325,6.606881965,24.16932767,11.93861058,0,0,212.5760895,13.21376393,0,0,0,0,0,36.36286829,19.06280028,0,206.4721231,0,0,72.83,6.103966388,14.69560176,25.1523745,12.84164325,32.10410811,147.6788973,0,0,13.8474744,9.473725908,10.57427657,24.1393135,9.516823098,0,-0.578693293,0,35.87010823,4.144838553,0,0.945945946,42,1,5,0,0,0,0,0,0,5,1,5,34,0,0,0,0,11.1765,177.7828,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,24
DG(13:0/21:0/0:0)[iso2],Glycerolipids [GL],12.12581151,-0.759529868,12.12581151,0.057581019,0.059058702,596.978,524.402,596.5379754,250,0.305765415,-0.461628653,0.461628653,0.305765415,0.452380952,0.738095238,1.047619048,3.482009229,564.3594815,30.77368137,28.28497402,28.28497402,20.63375892,18.59491867,18.59491867,12.66984311,12.66984311,8.400869512,8.400869512,5.554634922,5.554634922,-1.1,965079341.5,40.9,34.39094047,31.82731301,261.2215356,14.5802533,6.606881965,6.103966388,0,0,11.93861058,9.589074368,0,0,0,180.7888366,12.84164325,12.84164325,6.606881965,24.16932767,11.93861058,0,0,212.5760895,13.21376393,0,0,0,0,0,36.36286829,19.06280028,0,206.4721231,0,0,72.83,6.103966388,14.69560176,25.1523745,12.84164325,38.52492974,141.2580757,0,0,13.8474744,9.473725908,10.56620017,24.11971794,9.511467611,0,-0.579769996,0,35.90969094,4.139360007,0,0.945945946,42,1,5,0,0,0,0,0,0,5,1,5,34,0,0,0,0,11.1765,177.7828,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,24
DG(18:1(11E)/16:0/0:0),Glycerolipids [GL],12.11009296,-0.764513495,12.11009296,0.062635383,0.046460301,594.962,524.402,594.5223253,248,0.305765415,-0.461628653,0.461628653,0.305765415,0.523809524,0.880952381,1.30952381,3.541858573,602.9636474,30.77368137,28.025461,28.025461,20.63375892,18.24474858,18.24474858,12.30438434,12.30438434,8.059117802,8.059117802,5.254054406,5.254054406,-1.36,965074902.3,40.64,34.13394148,31.57293137,260.5319325,14.5802533,6.606881965,6.103966388,0,0,11.93861058,9.589074368,0,0,0,154.4159471,38.52492974,12.84164325,6.606881965,24.16932767,11.93861058,0,0,199.7344462,13.21376393,12.15204021,0,0,0,0,36.36286829,19.06280028,0,193.6304798,12.15204021,0,72.83,6.103966388,14.69560176,25.1523745,12.84164325,38.52492974,128.4164325,0,0,25.99951461,9.473725908,10.57252449,24.15113184,9.516635287,0,-0.588818202,0,36.89345976,4.121733491,0,0.891891892,42,1,5,0,0,0,0,0,0,5,1,5,33,0,0,0,0,10.9525,177.6888,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,21
DG(16:1(9Z)/18:0/0:0)[iso2],Glycerolipids [GL],12.12163617,-0.766212851,12.12163617,0.064772191,0.046460301,594.962,524.402,594.5223253,248,0.305765415,-0.461628653,0.461628653,0.305765415,0.523809524,0.880952381,1.30952381,3.544128536,602.9636474,30.77368137,28.025461,28.025461,20.63375892,18.24474858,18.24474858,12.30438434,12.30438434,8.059117802,8.059117802,5.254054406,5.254054406,-1.36,965074918.8,40.64,34.13394148,31.57293137,260.5319325,14.5802533,6.606881965,6.103966388,0,0,11.93861058,9.589074368,0,0,0,154.4159471,38.52492974,12.84164325,6.606881965,24.16932767,11.93861058,0,0,199.7344462,13.21376393,12.15204021,0,0,0,0,36.36286829,19.06280028,0,193.6304798,12.15204021,0,72.83,6.103966388,14.69560176,25.1523745,12.84164325,44.94575136,121.9956108,0,0,25.99951461,9.473725908,10.56848881,24.14752838,9.517271073,0,-0.593476602,0,36.90837989,4.118475123,0,0.891891892,42,1,5,0,0,0,0,0,0,5,1,5,33,0,0,0,0,10.9525,177.6888,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,21
